Time,Minutes_since_launch, date, Lat, Long, spd, hdg-g, alt-g,Ultraviolet,Ultraviolet,Visible,Visible,Infrared,Infrared,Barometric_Pressure,Internal Temperature,Altitude, ExtTemp,X, accX,Y, accY,Z, accZ, magX, magY, magZ, gyroX,absX,X, gyroY,absY,Y, gyroZ,absZ,Z,unknown,tempFit, Roll, Pitch, hdg-m,ascending
17:21:23,0,9/5/2015,43.9452,-78.897,1.08,70.62,157.7,1.16,75,474,76,2105,71,999.47,45.6,115.37,1.51,-0.82,-5.49,-4.5,7.17,8.2,-0.17,-0.1,0.06,0.54,-8.29,8.29,8.29,-79.76,79.76,79.76,59.29,59.29,59.29,101,27.5342465753,-38.72,-16.42,-125.5,50000000000
17:21:58,0.58,9/5/2015,43.9454,-78.8969,9.12,14.23,157.7,7.22,75,1604,76,11648,71,993.13,45.2,168.88,-3.52,-0.825,-5.94,-4.9375,6.6,7.93,-0.18,-0.1075,0.33,0.4,-33.49,33.49,33.49,-137.34,137.34,137.34,266.89,266.89,266.89,74,23.8356164384,-42.95,21.67,-104.29,50000000000
17:22:28,1.08,9/5/2015,43.9474,-78.8959,11.27,0.07,157.7,5.41,75,1266,76,8593,71,973.88,45.1,333.06,-0.61,-0.754,-3.79,-4.92,9.09,8.058,-0.26,-0.096,0.36,0.33,-24.31,24.31,24.31,54.99,54.99,54.99,-92.91,92.91,92.91,42,19.4520547945,-23.85,1.56,-119.33,50000000000
17:23:03,1.67,9/5/2015,43.9496,-78.895,27.06,30.54,157.7,9.44,75,2017,76,14703,71,956.27,46.2,485.58,-0.68,-1.114,-4.53,-4.604,8.86,8.454,0.18,-0.062,0.08,0.49,20.97,20.97,14.6557142857,19.75,19.75,50.1742857143,-36.81,36.81,85.5314285714,30,17.8082191781,-25.35,5.76,-52.04,50000000000
17:23:33,2.17,9/5/2015,43.9517,-78.8934,20.56,18.82,157.7,9.81,75,2088,76,15511,71,935.32,45.8,670.01,-0.47,-0.54,-4.85,-4.262,8.57,8.714,-0.05,-0.034,-0.11,0.56,-4.53,4.53,16.5671428571,-21.24,21.24,42.2285714286,73.12,73.12,88.03,20,16.4383561644,-30.28,1.88,-99.14,50000000000
17:24:08,2.75,9/5/2015,43.9544,-78.8905,22.63,31.75,157.7,9.7,75,2068,76,15295,71,915.5,45.5,847.61,-0.29,-0.558,-3.91,-4.262,9.15,8.578,0,-0.04,0.17,0.52,-9.77,9.77,13.4814285714,15.92,15.92,25.0971428571,23.3,23.3,55.9014285714,22,16.7123287671,-22.97,2.12,-88.01,50000000000
17:24:38,3.25,9/5/2015,43.957,-78.888,16.9,36.94,157.7,9.55,75,2039,76,15081,71,896.59,45.4,1019.97,-0.65,-0.534,-4.23,-4.252,7.9,8.474,-0.04,-0.036,0.15,0.53,1.23,1.23,10.5742857143,-22.22,22.22,21.2957142857,46.4,46.4,50.3628571429,19,16.301369863,-27.53,4.79,-90.37,50000000000
17:25:13,3.83,9/5/2015,43.9598,-78.8845,25.28,34.66,157.7,7.67,75,1688,76,12614,71,877.17,45.3,1200.08,-0.7,-0.59,-3.79,-3.92,8.41,8.198,-0.29,-0.07,0.2,0.46,-21.67,21.67,8.6614285714,24.14,24.14,18.7957142857,-76.78,76.78,50.7685714286,10,15.0684931507,-24.58,5.44,-124.73,50000000000
17:25:43,4.33,9/5/2015,43.9624,-78.8812,24.19,33.15,157.7,9.85,73.9000405515,2096,76.822087074,15474,70.9541227639,860.46,45.7,1357.65,-0.56,-0.776,-4.48,-3.968,8.34,8.182,0.2,-0.114,0.06,0.49,11.89,11.89,10.5871428571,17.42,17.42,28.6042857143,-41.99,41.99,61.5357142857,0,13.698630137,-28.72,3.36,-52.04,50000000000
17:26:18,4.92,9/5/2015,43.9656,-78.8776,26.02,31.37,157.7,9.4,78.2542579075,2011,80.6907037359,15278,75.0480731318,842.36,44.9,1531.15,-0.75,-1.024,-3.19,-4.068,7.19,8.358,-0.22,-0.062,0.16,0.5,-3.96,3.96,9.4428571429,28.38,28.38,29.9628571429,-54.14,54.14,61.0614285714,-9,12.4657534247,-24.7,5.73,-117.12,50000000000
17:26:48,5.42,9/5/2015,43.9681,-78.8737,31.61,36.9,157.7,6.35,79.0348742903,1442,81.3833381601,10100,75.7923725986,825.49,44.6,1695.61,-1.22,-1.116,-4.15,-4.116,9.07,8.476,-0.22,-0.038,0.33,0.38,-7.58,7.58,9.2971428571,2.25,2.25,28.3671428571,-39.65,39.65,55.78,-19,11.095890411,-24.19,7.24,-113.17,50000000000
17:27:23,6,9/5/2015,43.9712,-78.8691,30.3,56.97,157.7,9.16,80.4592457421,1967,82.652765711,14416,77.2967431591,809.77,44.7,1851.31,-1.89,-1.068,-4.73,-4.064,8.78,8.478,0.22,-0.104,0.16,0.45,-18.01,18.01,8.7214285714,-89.9,89.9,31.4542857143,148.49,148.49,54.8428571429,-29,9.7260273973,-28.54,10.28,-52.14,50000000000
17:27:53,6.5,9/5/2015,43.9739,-78.8654,32.56,43.87,157.7,7.26,79.6532846715,1612,81.9408244039,11710,76.6243259146,792.64,43.5,2023.8,-1.16,-1,-4.03,-4.276,9,8.72,-0.17,-0.102,0.3,0.43,-1.76,1.76,8.1128571429,-25.43,25.43,32.0928571429,19.98,19.98,53.0528571429,-42,7.9452054795,-23.84,7.34,-106.06,50000000000
17:28:28,7.08,9/5/2015,43.9779,-78.8611,35.3,43.68,157.7,9.62,79.6532846715,2052,81.9408244039,15630,76.8445220894,777.82,43.1,2175.48,-0.32,-0.838,-4.22,-4.21,8.35,8.572,-0.13,-0.038,0.02,0.57,-0.21,0.21,8.4542857143,11.05,11.05,30.2542857143,-9.43,9.43,53.11,-52,6.5753424658,-26.54,1.17,-113.62,50000000000
17:28:58,7.58,9/5/2015,43.9809,-78.8574,32.9,51.83,157.7,6.41,77.8892944039,1453,80.3697268076,10269,75.1554415146,761.24,42.3,2347.97,-0.41,-0.684,-4.25,-4.174,8.4,8.52,-0.21,-0.128,0.33,0.39,-17.64,17.64,8.7471428571,45.75,45.75,37.2271428571,-70.22,70.22,55.3557142857,-65,4.7945205479,-26.53,3.29,-113.42,50000000000
17:29:33,8.17,9/5/2015,43.9841,-78.853,36.61,41.2,157.7,9.7,75.9884428224,2067,78.6803745535,15464,73.3429176296,747.38,42.6,2494.52,-0.41,-0.602,-3.82,-4.16,8.33,8.452,0.1,-0.146,0.23,0.47,-7.63,7.63,9.23,21.89,21.89,29.47,-29.46,29.46,40.9042857143,-73,3.698630137,-25.1,3,-73.4,50000000000
17:30:03,8.67,9/5/2015,43.9868,-78.8488,28.72,38.07,157.7,8.64,75.6792376318,1870,78.4076648325,14310,72.8982790729,732.71,41.7,2652.04,-1.12,-0.708,-4.55,-4.036,8.52,8.22,-0.23,-0.086,0.15,0.51,-6.35,6.35,9.6214285714,15.51,15.51,30.5328571429,-54.54,54.54,47.8457142857,-82,2.4657534247,-24.41,3.96,-120.08,50000000000
17:30:38,9.25,9/5/2015,43.9903,-78.8444,29.78,30.88,157.7,9.44,71.1932278994,2018,74.4207935129,15739,68.6171922865,717.79,40.1,2814.89,-0.75,-0.728,-3.96,-4.008,8.66,8.304,-0.26,-0.004,0.02,0.55,-9.63,9.63,11.0842857143,-51.06,51.06,30.3385714286,55.37,55.37,52.2128571429,-89,1.5068493151,-24.76,3.46,-133.6,50000000000
17:31:08,9.75,9/5/2015,43.9933,-78.8408,28.04,31.65,157.7,9.75,69.1048256285,2077,72.5649193938,15603,66.4692180306,705.06,40.7,2956.02,-0.85,-0.74,-3.6,-4.092,7.19,8.342,0.17,-0.062,0.22,0.45,-21.39,21.39,9.27,-35.6,35.6,24.6485714286,47.33,47.33,44.3928571429,-93,0.9589041096,-23.04,5.68,-62.15,50000000000
17:31:43,10.33,9/5/2015,43.9965,-78.8365,29.74,50.33,157.7,8.76,71.0360908354,1891,74.2832319722,14102,68.5040611939,692.44,40,3097.98,-0.51,-0.658,-4.11,-3.986,8.82,8.374,0.2,-0.018,0.21,0.44,-4.5,4.5,9.22,-32.87,32.87,21.5771428571,68.57,68.57,41.23,-101,-0.1369863014,-27.65,3.63,-60.91,50000000000
17:32:13,10.83,9/5/2015,44,-78.8327,29.65,31.55,157.7,8.22,69.9412003244,1792,73.3106477459,13553,67.6806002924,678.61,38.8,3255.98,-0.47,-0.582,-4.24,-3.992,8.52,8.298,-0.19,0.024,0.22,0.49,-10.45,10.45,9.8357142857,-9.69,9.69,22.4157142857,40,40,34.4314285714,-108,-1.095890411,-28.47,3.78,-110.99,50000000000
